date,water,muni,species,qty,size,county,year
2017-06-15,ROYAL R,NEW GLOUCESTER,BROOK TROUT,5000,3,Cumberland County,2017
2017-10-25,ROYAL R,YARMOUTH,BROWN TROUT,175,12,Cumberland County,2017
2017-10-27,ROYAL R,YARMOUTH,BROOK TROUT,100,13,Cumberland County,2017
2017-11-09,ROYAL R,YARMOUTH,BROWN TROUT,50,18,Cumberland County,2017
2017-04-27,SABBATHDAY L,NEW GLOUCESTER,BROOK TROUT,500,10,Cumberland County,2017
2017-10-26,SABBATHDAY L,NEW GLOUCESTER,BROWN TROUT,350,12,Cumberland County,2017
2017-10-27,SABBATHDAY L,NEW GLOUCESTER,BROOK TROUT,400,13,Cumberland County,2017
2017-11-15,SABBATHDAY L,NEW GLOUCESTER,BROOK TROUT,40,13,Cumberland County,2017
2017-12-08,SABBATHDAY L,NEW GLOUCESTER,BROOK TROUT,15,17,Cumberland County,2017
2017-04-26,SACO R,STANDISH,BROOK TROUT,200,10,Cumberland County,2017
2017-05-22,SACO R,STANDISH,BROOK TROUT,220,10,Cumberland County,2017
2017-10-25,SACO R,BALDWIN,BROWN TROUT,300,12,Cumberland County,2017
2017-10-25,SACO R,STANDISH,BROWN TROUT,300,12,Cumberland County,2017
2017-10-20,SAND P,BALDWIN,BROOK TROUT,200,13,Cumberland County,2017
2017-11-29,SAND P,BALDWIN,BROOK TROUT,15,17,Cumberland County,2017
2017-05-31,SEBAGO L,STANDISH,L.L. SALMON,310,8,Cumberland County,2017
2017-05-31,SEBAGO L,RAYMOND,L.L. SALMON,928,8,Cumberland County,2017
2017-10-26,SEBAGO L (LITTLE),WINDHAM,BROWN TROUT,1000,12,Cumberland County,2017
2017-11-01,SEBAGO L (LITTLE),WINDHAM,RAINBOW TROUT,602,11,Cumberland County,2017
2017-04-19,SONGO R,CASCO,BROOK TROUT,300,10,Cumberland County,2017
2017-05-10,SONGO R,CASCO,BROOK TROUT,300,10,Cumberland County,2017
2017-04-11,STEVENS B,NEW GLOUCESTER,BROOK TROUT,100,10,Cumberland County,2017
2017-04-19,STEVENS B,BRIDGTON,BROOK TROUT,400,10,Cumberland County,2017
2017-05-03,STEVENS B,NEW GLOUCESTER,BROOK TROUT,200,10,Cumberland County,2017
2017-05-10,STEVENS B,BRIDGTON,BROWN TROUT,1050,8,Cumberland County,2017
2017-05-17,STEVENS B,NEW GLOUCESTER,BROOK TROUT,220,10,Cumberland County,2017
2017-05-19,STEVENS B,BRIDGTON,BROOK TROUT,440,10,Cumberland County,2017
2017-11-29,STEVENS B,BRIDGTON,L.L. SALMON,3000,6,Cumberland County,2017
2017-10-20,THOMAS P,CASCO,BROOK TROUT,300,13,Cumberland County,2017
2017-11-29,THOMAS P,CASCO,BROOK TROUT,15,17,Cumberland County,2017
2017-04-25,TRICKEY P,"NAPLES",SPLAKE,800,10,Cumberland County,2017
2017-04-27,TRICKEY P,"NAPLES",BROOK TROUT,800,10,Cumberland County,2017
2017-06-01,TRICKEY P,"NAPLES",L.L. SALMON,100,8,Cumberland County,2017
2017-10-20,TRICKEY P,"NAPLES",BROOK TROUT,50,13,Cumberland County,2017
2017-05-10,WILLETT B,BRIDGTON,BROWN TROUT,400,8,Cumberland County,2017
2017-05-02,WOOD P,BRIDGTON,BROWN TROUT,650,8,Cumberland County,2017
2017-11-15,BARNARD P,EUSTIS,BROOK TROUT,1375,8,Franklin County,2017
2017-10-11,BEAL (TROUT) P,MADRID,BROOK TROUT,1900,5,Franklin County,2017
2017-10-04,BEAVER P,TOWNSHIP D,BROOK TROUT,2000,7,Franklin County,2017
2017-10-11,BLANCHARD P,ALDER STREAM TWP,BROOK TROUT,450,5,Franklin County,2017
2017-06-13,BOUNDARY P,BEATTIE TWP,BROOK TROUT,700,10,Franklin County,2017
2017-05-23,BUG EYE P,CHAIN OF PONDS TWP,BROOK TROUT,200,10,Franklin County,2017
2017-05-23,CARIBOU BOG,CHAIN OF PONDS TWP,BROOK TROUT,100,10,Franklin County,2017
2017-05-10,CARRABASSETT R,KINGFIELD,BROOK TROUT,450,10,Franklin County,2017
2017-05-10,CARRABASSETT R,CARRABASSET VALLEY,BROOK TROUT,250,10,Franklin County,2017
2017-06-01,CARRABASSETT R,KINGFIELD,BROOK TROUT,200,10,Franklin County,2017
2017-06-07,CARRABASSETT R,KINGFIELD,RAINBOW TROUT,425,7,Franklin County,2017
2017-10-27,CARRABASSETT R,KINGFIELD,BROOK TROUT,50,13,Franklin County,2017
2017-05-23,CHAIN OF PONDS,CHAIN OF PONDS TWP,BROOK TROUT,1000,10,Franklin County,2017
2017-06-09,CHAIN OF PONDS,CHAIN OF PONDS TWP,BROOK TROUT,200,9,Franklin County,2017
2017-10-03,CHAIN OF PONDS,CHAIN OF PONDS TWP,BROOK TROUT,850,13,Franklin County,2017
2017-05-05,CLEARWATER P,INDUSTRY,BROOK TROUT,1300,9,Franklin County,2017
2017-10-18,CLEARWATER P,INDUSTRY,BROOK TROUT,1000,7,Franklin County,2017
2017-10-18,CLEARWATER P,INDUSTRY,BROOK TROUT,750,13,Franklin County,2017
2017-11-20,CLEARWATER P,INDUSTRY,BROOK TROUT,50,19,Franklin County,2017
2017-11-02,CROWELL P,NEW SHARON,BROOK TROUT,1100,13,Franklin County,2017
2017-11-27,CROWELL P,NEW SHARON,BROOK TROUT,50,13,Franklin County,2017
2017-05-23,DEAD R (NORTH BRANCH),ALDER STREAM TWP,BROOK TROUT,500,10,Franklin County,2017
2017-06-01,DEAD R (NORTH BRANCH),ALDER STREAM TWP,BROOK TROUT,700,10,Franklin County,2017
2017-05-23,DEAD R (SOUTH BRANCH),DALLAS PLT,BROOK TROUT,500,10,Franklin County,2017
2017-05-23,DEAD R (SOUTH BRANCH),LANG TWP,BROOK TROUT,250,10,Franklin County,2017
2017-05-23,DEAD R (SOUTH BRANCH),COPLIN PLT,BROOK TROUT,250,10,Franklin County,2017
2017-06-01,DEAD R (SOUTH BRANCH),LANG TWP,BROOK TROUT,250,10,Franklin County,2017
2017-06-01,DEAD R (SOUTH BRANCH),DALLAS PLT,BROOK TROUT,500,10,Franklin County,2017
2017-06-01,DEAD R (SOUTH BRANCH),COPLIN PLT,BROOK TROUT,250,10,Franklin County,2017
2017-10-27,DEAD R (SOUTH BRANCH),DALLAS PLT,BROOK TROUT,500,13,Franklin County,2017
2017-05-31,DODGE P,RANGELEY,BROOK TROUT,750,10,Franklin County,2017
2017-11-08,DODGE P,RANGELEY,BROOK TROUT,400,7,Franklin County,2017
2017-10-11,DUTTON (SHILOH) P,KINGFIELD,BROOK TROUT,1200,6,Franklin County,2017
2017-10-11,EDDY P,SANDY RIVER PLT,BROOK TROUT,500,5,Franklin County,2017
2017-05-03,EGYPT P,CHESTERVILLE,BROOK TROUT,400,10,Franklin County,2017
2017-05-17,EGYPT P,CHESTERVILLE,BROOK TROUT,400,9,Franklin County,2017
2017-11-29,FLAGSTAFF L,EUSTIS,BROOK TROUT,500,8,Franklin County,2017
2017-05-23,GRINDSTONE P,KINGFIELD,BROOK TROUT,200,10,Franklin County,2017
2017-06-12,GRINDSTONE P,KINGFIELD,BROOK TROUT,100,10,Franklin County,2017
2017-05-16,HALEY B,RANGELEY,BROOK TROUT,150,10,Franklin County,2017
2017-05-31,HALEY B,RANGELEY,BROOK TROUT,150,10,Franklin County,2017
2017-05-16,HALEY P,RANGELEY,BROOK TROUT,600,10,Franklin County,2017
2017-11-06,HALEY P,RANGELEY,BROOK TROUT,600,14,Franklin County,2017
2017-05-02,HARVEY P,MADRID,BROOK TROUT,250,10,Franklin County,2017
2017-10-13,HARVEY P,MADRID,BROOK TROUT,100,13,Franklin County,2017
2017-10-25,HARVEY P,MADRID,BROOK TROUT,100,13,Franklin County,2017
2017-11-20,HARVEY P,MADRID,BROOK TROUT,25,19,Franklin County,2017
2017-06-12,HILLS P,PERKINS TWP,BROOK TROUT,200,10,Franklin County,2017
2017-10-12,HILLS P,PERKINS TWP,BROOK TROUT,2000,7,Franklin County,2017
2017-10-10,HURRICANE P,KIBBY TWP,BROOK TROUT,1000,7,Franklin County,2017
2017-10-10,INDIAN P (BIG),LOWELLTOWN TWP,BROOK TROUT,1950,7,Franklin County,2017
2017-06-01,JIM P (BIG),JIM POND TWP,BROOK TROUT,550,10,Franklin County,2017
2017-10-24,JIM P (LITTLE),JIM POND TWP,BROOK TROUT,1000,7,Franklin County,2017
2017-10-11,LEDGE P,SANDY RIVER PLT,BROOK TROUT,250,6,Franklin County,2017
2017-05-31,LONG COVE P,PHILLIPS,BROOK TROUT,100,10,Franklin County,2017
2017-05-24,LONG P,TOWNSHIP E,BROOK TROUT,650,10,Franklin County,2017
2017-05-16,LOON L,DALLAS PLT,L.L. SALMON,200,8,Franklin County,2017
2017-10-03,LOON L,DALLAS PLT,BROOK TROUT,3000,7,Franklin County,2017
2017-10-23,LUFKIN P,PHILLIPS,SPLAKE,350,14,Franklin County,2017
2017-10-11,MIDWAY P,SANDY RIVER PLT,BROOK TROUT,400,6,Franklin County,2017
2017-09-28,MOUNT BLUE P,AVON,BROWN TROUT,200,11,Franklin County,2017
2017-10-23,MOUNT BLUE P,AVON,SPLAKE,500,14,Franklin County,2017
2017-10-24,MOUNT BLUE P,AVON,BROWN TROUT,40,18,Franklin County,2017
2017-10-11,MOXIE P,TOWNSHIP D,BROOK TROUT,300,6,Franklin County,2017
2017-06-01,MT BLUE HIGH SCHOOL P,FARMINGTON,BROOK TROUT,50,10,Franklin County,2017
2017-06-01,MUD POND,TOWNSHIP 6 NORTH OF,BROOK TROUT,105,2,Franklin County,2017
2017-04-20,MUDDY B,INDUSTRY,BROOK TROUT,50,9,Franklin County,2017
2017-10-25,NORCROSS P,CHESTERVILLE,BROOK TROUT,850,13,Franklin County,2017
2017-11-27,NORCROSS P,CHESTERVILLE,BROOK TROUT,50,13,Franklin County,2017
2017-05-24,OTTER P,CHAIN OF PONDS TWP,BROOK TROUT,150,10,Franklin County,2017
2017-10-13,PINNACLE P,KINGFIELD,BROOK TROUT,300,7,Franklin County,2017
2017-05-24,PODUNK P,CARTHAGE,BROOK TROUT,300,10,Franklin County,2017
2017-05-01,PORTER L,STRONG,BROOK TROUT,900,10,Franklin County,2017
2017-05-16,PORTER L,STRONG,L.L. SALMON,300,8,Franklin County,2017
2017-10-16,PORTER L,STRONG,BROOK TROUT,1250,13,Franklin County,2017
2017-10-25,PORTER L,STRONG,BROOK TROUT,150,14,Franklin County,2017
2017-11-17,PORTER L,STRONG,BROOK TROUT,50,19,Franklin County,2017
2017-10-18,QUIMBY P,RANGELEY,BROOK TROUT,2000,6,Franklin County,2017
2017-07-31,RANGELEY GUIDES P,RANGELEY,BROOK TROUT,100,11,Franklin County,2017
2017-05-16,RANGELEY L,RANGELEY,L.L. SALMON,900,8,Franklin County,2017
2017-05-31,RANGELEY L,RANGELEY,BROOK TROUT,500,10,Franklin County,2017
2017-10-11,ROCK P,SANDY RIVER PLT,BROOK TROUT,500,5,Franklin County,2017
2017-05-31,ROUND P,RANGELEY,BROOK TROUT,500,10,Franklin County,2017
2017-10-11,ROUND P,TOWNSHIP E,BROOK TROUT,1600,6,Franklin County,2017
2017-11-08,ROUND P,RANGELEY,BROOK TROUT,400,7,Franklin County,2017
2017-05-22,SADDLEBACK L,DALLAS PLT,BROOK TROUT,800,10,Franklin County,2017
2017-05-09,SANDY R,FARMINGTON,BROWN TROUT,1000,8,Franklin County,2017
2017-05-10,SANDY R,NEW SHARON,BROOK TROUT,500,9,Franklin County,2017
2017-05-10,SANDY R,PHILLIPS,BROOK TROUT,500,10,Franklin County,2017
2017-05-10,SANDY R,MADRID,BROOK TROUT,100,10,Franklin County,2017
2017-05-10,SANDY R,FARMINGTON,BROOK TROUT,1500,9,Franklin County,2017
2017-05-10,SANDY R,STRONG,BROOK TROUT,500,10,Franklin County,2017
2017-05-19,SANDY R,NEW SHARON,BROWN TROUT,1000,8,Franklin County,2017
2017-05-19,SANDY R,FARMINGTON,BROWN TROUT,2000,8,Franklin County,2017
2017-06-09,SANDY R,FARMINGTON,BROOK TROUT,300,10,Franklin County,2017
2017-06-09,SANDY R,STRONG,BROOK TROUT,100,10,Franklin County,2017
2017-10-25,SANDY R,FARMINGTON,BROWN TROUT,450,12,Franklin County,2017
2017-10-25,SANDY R,NEW SHARON,BROWN TROUT,150,12,Franklin County,2017
2017-11-02,SANDY R,FARMINGTON,BROOK TROUT,100,13,Franklin County,2017
2017-10-03,SANDY RIVER P (MIDDLE),SANDY RIVER PLT,BROOK TROUT,4000,7,Franklin County,2017
2017-11-03,SCHOOLHOUSE P,AVON,BROOK TROUT,250,8,Franklin County,2017
2017-10-11,SOUTH (PINE TREE) P,SANDY RIVER PLT,BROOK TROUT,600,5,Franklin County,2017
2017-10-11,SPENCER P,TOWNSHIP D,BROOK TROUT,900,5,Franklin County,2017
2017-10-11,STETSON P,PHILLIPS,BROOK TROUT,1000,5,Franklin County,2017
2017-10-11,SWIFT RIVER P,TOWNSHIP E,BROOK TROUT,450,5,Franklin County,2017
2017-06-12,TEA P,JIM POND TWP,BROOK TROUT,800,10,Franklin County,2017
2017-06-12,TEA P,JIM POND TWP,BROOK TROUT,200,10,Franklin County,2017
2017-05-31,TEA P (LITTLE),JIM POND TWP,BROOK TROUT,310,2,Franklin County,2017
2017-05-10,TEMPLE STREAM,TEMPLE,BROOK TROUT,200,10,Franklin County,2017
2017-05-10,TEMPLE STREAM,FARMINGTON,BROOK TROUT,200,10,Franklin County,2017
2017-05-10,TEMPLE STREAM,FARMINGTON,BROOK TROUT,300,9,Franklin County,2017
2017-06-01,TEMPLE STREAM,TEMPLE,BROOK TROUT,150,10,Franklin County,2017
2017-06-01,TEMPLE STREAM,FARMINGTON,BROOK TROUT,350,10,Franklin County,2017
2017-06-09,TEMPLE STREAM,TEMPLE,BROOK TROUT,100,10,Franklin County,2017
2017-06-09,TEMPLE STREAM,FARMINGTON,BROOK TROUT,200,10,Franklin County,2017
2017-06-15,THE HORNS P,WYMAN TWP,BROOK TROUT,300,3,Franklin County,2017
2017-05-02,TOOTHAKER P,PHILLIPS,BROOK TROUT,250,10,Franklin County,2017
2017-06-12,TOOTHAKER P,PHILLIPS,BROOK TROUT,150,10,Franklin County,2017
2017-11-20,TOOTHAKER P,PHILLIPS,BROOK TROUT,25,19,Franklin County,2017
2017-10-11,TUMBLEDOWN P,TOWNSHIP 6 NORTH OF,BROOK TROUT,600,5,Franklin County,2017
2017-05-12,VARNUM P,WILTON,BROOK TROUT,400,9,Franklin County,2017
2017-11-13,VARNUM P,WILTON,BROOK TROUT,500,7,Franklin County,2017
2017-05-31,VILES P (LITTLE),JIM POND TWP,BROOK TROUT,105,2,Franklin County,2017
2017-04-02,WEBB L,WELD,BROWN TROUT,1100,8,Franklin County,2017
2017-05-16,WEBB L,WELD,L.L. SALMON,200,8,Franklin County,2017
2017-10-13,WEBB L,WELD,BROOK TROUT,1000,13,Franklin County,2017
2017-10-20,WEBB L,WELD,BROOK TROUT,250,13,Franklin County,2017
2017-10-24,WEBB L,WELD,BROWN TROUT,50,18,Franklin County,2017
2017-11-02,WEBB L,WELD,BROOK TROUT,200,13,Franklin County,2017
2017-11-02,WEBB L,WELD,BROOK TROUT,750,13,Franklin County,2017
2017-05-23,WEBB R,CARTHAGE,BROOK TROUT,500,10,Franklin County,2017
2017-05-24,WEBB R,CARTHAGE,BROOK TROUT,500,10,Franklin County,2017
2017-05-19,WILSON P,WILTON,BROOK TROUT,1000,10,Franklin County,2017
2017-05-19,WILSON P,WILTON,L.L. SALMON,300,8,Franklin County,2017
2017-11-06,WILSON P,WILTON,BROOK TROUT,1100,13,Franklin County,2017
2017-11-20,WILSON P,WILTON,BROOK TROUT,50,19,Franklin County,2017
2017-04-20,WILSON STREAM,WILTON,BROOK TROUT,250,9,Franklin County,2017
2017-05-10,WILSON STREAM,WILTON,BROOK TROUT,500,9,Franklin County,2017
2017-06-01,WILSON STREAM,WILTON,BROOK TROUT,500,10,Franklin County,2017
2017-10-12,ANDERSON P,T10 SD,BROOK TROUT,250,8,Hancock County,2017
2017-05-09,BEECH HILL P,OTIS,L.L. SALMON,350,7,Hancock County,2017
2017-11-16,BIRCH HARBOR P,WINTER HARBOR,BROOK TROUT,150,9,Hancock County,2017
2017-11-16,BIRCH HARBOR P,WINTER HARBOR,BROOK TROUT,50,13,Hancock County,2017
2017-05-11,BRANCH L,ELLSWORTH,L.L. SALMON,1000,7,Hancock County,2017
2017-05-11,BRANCH P (UPPER MIDDLE),AURORA,L.L. SALMON,75,7,Hancock County,2017
2017-11-15,BREAKNECK P (LOWER),BAR HARBOR,BROOK TROUT,250,8,Hancock County,2017
2017-11-15,BREAKNECK P (UPPER),BAR HARBOR,BROOK TROUT,275,8,Hancock County,2017
2017-05-04,BUBBLE P,BAR HARBOR,BROOK TROUT,175,10,Hancock County,2017
2017-11-16,BUBBLE P,BAR HARBOR,BROOK TROUT,50,13,Hancock County,2017
2017-11-16,BUBBLE P,BAR HARBOR,BROOK TROUT,600,9,Hancock County,2017
2017-05-11,BURNT LAND L,T35 MD,SPLAKE,301,11,Hancock County,2017
2017-05-11,CRAIG P,ORLAND,L.L. SALMON,125,7,Hancock County,2017
2017-10-24,CRAIG P,ORLAND,BROOK TROUT,100,13,Hancock County,2017
2017-11-16,CRAIG P,ORLAND,BROOK TROUT,1100,9,Hancock County,2017
2017-10-06,CRYSTAL P,T40 MD,BROOK TROUT,700,7,Hancock County,2017
2017-05-09,DONNELL P,T9 SD,L.L. SALMON,450,7,Hancock County,2017
2017-06-01,DUCK L,OQITON TWP,L.L. SALMON,500,8,Hancock County,2017
2017-10-18,DUCK L,OQITON TWP,BROOK TROUT,2200,7,Hancock County,2017
2017-10-12,DUCKTAIL P,AMHERST,BROOK TROUT,260,7,Hancock County,2017
2017-05-15,EAGLE L,BAR HARBOR,L.L. SALMON,150,7,Hancock County,2017
2017-11-16,EAGLE L,BAR HARBOR,BROOK TROUT,3375,9,Hancock County,2017
2017-11-16,EAGLE L,BAR HARBOR,BROOK TROUT,400,13,Hancock County,2017
2017-12-04,EAGLE L,BAR HARBOR,BROOK TROUT,50,17,Hancock County,2017
2017-12-06,EAGLE L,BAR HARBOR,L.L. SALMON,50,18,Hancock County,2017
2017-05-15,ECHO L,MOUNT DESERT,L.L. SALMON,50,7,Hancock County,2017
2017-11-16,ECHO L,MOUNT DESERT,BROOK TROUT,800,8,Hancock County,2017
2017-11-16,ECHO L,MOUNT DESERT,BROOK TROUT,300,13,Hancock County,2017
2017-11-08,FLANDERS P,SULLIVAN,BROWN TROUT,525,12,Hancock County,2017
2017-05-22,FOX P,T10 SD,BROOK TROUT,400,10,Hancock County,2017
2017-10-23,FOX P,T10 SD,BROOK TROUT,3000,7,Hancock County,2017
2017-10-23,FOX P,T10 SD,BROWN TROUT,50,12,Hancock County,2017
2017-10-17,GREAT P,GREAT POND,BROWN TROUT,350,12,Hancock County,2017
2017-05-11,GREEN L,ELLSWORTH,L.L. SALMON,800,7,Hancock County,2017
2017-11-15,HADLOCK P (LOWER),MOUNT DESERT,BROOK TROUT,600,9,Hancock County,2017
2017-11-16,HADLOCK P (LOWER),MOUNT DESERT,BROOK TROUT,75,13,Hancock County,2017
2017-12-04,HADLOCK P (LOWER),MOUNT DESERT,BROOK TROUT,25,17,Hancock County,2017
2017-11-15,HADLOCK P (UPPER),MOUNT DESERT,BROOK TROUT,875,9,Hancock County,2017
2017-11-16,HADLOCK P (UPPER),MOUNT DESERT,BROOK TROUT,50,13,Hancock County,2017
2017-11-27,HADLOCK P (UPPER),MOUNT DESERT,BROOK TROUT,25,19,Hancock County,2017
2017-11-15,HALFMOON P,BAR HARBOR,BROOK TROUT,125,8,Hancock County,2017
2017-10-24,HANCOCK P,BUCKSPORT,BROWN TROUT,60,12,Hancock County,2017
2017-05-15,HEART P,ORLAND,SPLAKE,200,11,Hancock County,2017
2017-05-11,HOPKINS P,MARIAVILLE,L.L. SALMON,75,7,Hancock County,2017
2017-10-23,HOPKINS P,MARIAVILLE,BROOK TROUT,500,13,Hancock County,2017
2017-05-15,JACOB BUCK P,BUCKSPORT,L.L. SALMON,50,7,Hancock County,2017
2017-05-15,JACOB BUCK P,BUCKSPORT,SPLAKE,350,11,Hancock County,2017
2017-10-24,JACOB BUCK P,BUCKSPORT,BROOK TROUT,100,13,Hancock County,2017
2017-12-04,JACOB BUCK P,BUCKSPORT,BROOK TROUT,50,17,Hancock County,2017
2017-10-26,JONES P,GOULDSBORO,BROWN TROUT,100,12,Hancock County,2017
2017-11-03,JONES P,GOULDSBORO,RAINBOW TROUT,602,11,Hancock County,2017
2017-05-15,JORDAN P,MOUNT DESERT,L.L. SALMON,75,7,Hancock County,2017
2017-10-16,KING P,GREAT POND,BROWN TROUT,200,12,Hancock County,2017
2017-10-17,LEAD MTN P (LO & MD),T28 MD,BROWN TROUT,300,12,Hancock County,2017
2017-05-15,LEAD MTN P (UPPER),T28 MD,L.L. SALMON,75,7,Hancock County,2017
2017-10-17,LEAD MTN P (UPPER),T28 MD,BROWN TROUT,550,12,Hancock County,2017
2017-10-23,LEAD MTN P (UPPER),T28 MD,L.L. SALMON,100,13,Hancock County,2017
2017-12-07,LEAD MTN P (UPPER),T28 MD,L.L. SALMON,85,14,Hancock County,2017
2017-10-12,LILY P,DEER ISLE,BROOK TROUT,1200,7,Hancock County,2017
2017-10-26,LILY P,DEER ISLE,BROWN TROUT,50,12,Hancock County,2017
2017-05-22,LITTLE P,FRANKLIN,BROOK TROUT,100,10,Hancock County,2017
2017-05-15,LONG (GREAT) P,SOUTHWEST HARBOR,L.L. SALMON,225,7,Hancock County,2017
2017-11-21,LONG (GREAT) P,MOUNT DESERT,BROOK TROUT,500,13,Hancock County,2017
2017-10-12,LONG P,SULLIVAN,BROOK TROUT,1045,7,Hancock County,2017
2017-10-13,LONG P,T10 SD,BROWN TROUT,206,12,Hancock County,2017
2017-10-16,LONG P,GREAT POND,BROOK TROUT,550,13,Hancock County,2017
2017-10-12,LONG P (LITTLE),T10 SD,BROOK TROUT,250,7,Hancock County,2017
2017-10-06,LOON P,T40 MD,BROOK TROUT,300,7,Hancock County,2017
2017-10-06,LOVEJOY P,T34 MD,BROOK TROUT,800,7,Hancock County,2017
2017-10-18,LOVEJOY P,T34 MD,BROOK TROUT,75,13,Hancock County,2017
2017-05-09,MOLASSES P,EASTBROOK,L.L. SALMON,150,7,Hancock County,2017
2017-10-23,MOLASSES P,EASTBROOK,BROWN TROUT,300,12,Hancock County,2017
2017-12-06,MOLASSES P,EASTBROOK,L.L. SALMON,50,18,Hancock County,2017
2017-12-07,MOLASSES P,EASTBROOK,L.L. SALMON,50,14,Hancock County,2017
2017-05-22,MOOSEHORN STREAM,BUCKSPORT,BROOK TROUT,100,10,Hancock County,2017
2017-05-11,NICATOUS L,T40 MD,SPLAKE,1500,11,Hancock County,2017
2017-05-31,NICATOUS L,T3 ND,SPLAKE,3000,5,Hancock County,2017
2017-10-03,NICATOUS L,T40 MD,L.L. SALMON,800,13,Hancock County,2017
2017-10-26,NICATOUS L,T40 MD,SPLAKE,1000,14,Hancock County,2017
2017-11-07,NICATOUS L,T40 MD,SPLAKE,530,14,Hancock County,2017
2017-05-19,NICATOUS STREAM,T3 ND,BROOK TROUT,148,10,Hancock County,2017
2017-09-15,NICATOUS STREAM,T3 ND,BROOK TROUT,786,4,Hancock County,2017
2017-05-04,ORLAND R,ORLAND,BROOK TROUT,400,10,Hancock County,2017
2017-11-08,ORLAND R,ORLAND,BROOK TROUT,150,13,Hancock County,2017
2017-11-13,ORLAND R,ORLAND,BROOK TROUT,650,8,Hancock County,2017
2017-10-06,OXHEAD P (MIDDLE),T40 MD,BROOK TROUT,250,14,Hancock County,2017
2017-11-17,OXHEAD P (MIDDLE),T40 MD,BROOK TROUT,20,17,Hancock County,2017
2017-10-06,OXHEAD P (UPPER),T40 MD,BROOK TROUT,600,7,Hancock County,2017
2017-10-12,PARTRIDGE P,AMHERST,BROOK TROUT,600,7,Hancock County,2017
2017-05-11,PATTEN P (LOWER),SURRY,L.L. SALMON,200,7,Hancock County,2017
2017-10-24,PATTEN P (LOWER),SURRY,BROWN TROUT,100,12,Hancock County,2017
2017-05-11,PHILLIPS (LUCERNE) L,DEDHAM,L.L. SALMON,400,7,Hancock County,2017
2017-11-22,PHILLIPS (LUCERNE) L,DEDHAM,BROOK TROUT,375,13,Hancock County,2017
2017-12-06,PHILLIPS (LUCERNE) L,DEDHAM,BROOK TROUT,43,14,Hancock County,2017
2017-05-15,PICKEREL P,T32 MD,BROOK TROUT,550,10,Hancock County,2017
2017-05-30,PICKEREL P,T32 MD,BROOK TROUT,500,11,Hancock County,2017
2017-10-27,PICKEREL P,T32 MD,BROOK TROUT,600,13,Hancock County,2017
2017-11-15,PICKEREL P,T32 MD,BROOK TROUT,40,17,Hancock County,2017
2017-10-26,QUARRY P,SULLIVAN,BROOK TROUT,150,7,Hancock County,2017
2017-10-12,RAINBOW P,T10 SD,BROOK TROUT,770,7,Hancock County,2017
2017-11-21,ROUND P,MOUNT DESERT,BROOK TROUT,100,13,Hancock County,2017
2017-10-12,SALMON P,T10 SD,BROOK TROUT,330,7,Hancock County,2017
2017-10-26,SEAL COVE P,TREMONT,BROWN TROUT,100,12,Hancock County,2017
2017-10-18,SELMORE (KILLMAN) P,OQITON TWP,BROOK TROUT,330,7,Hancock County,2017
2017-06-01,SIDE PISTOL L,T3 ND,BROOK TROUT,400,10,Hancock County,2017
2017-05-04,SIMMONS P,HANCOCK,BROOK TROUT,125,10,Hancock County,2017
2017-10-24,SIMMONS P,HANCOCK,BROOK TROUT,200,7,Hancock County,2017
2017-10-24,SIMMONS P,HANCOCK,BROOK TROUT,50,13,Hancock County,2017
2017-05-23,SPRING L,T3 ND,L.L. SALMON,250,8,Hancock County,2017
2017-10-06,SPRING L,T3 ND,BROOK TROUT,1000,7,Hancock County,2017
2017-10-23,SPRING RIVER L,T10 SD,BROWN TROUT,700,12,Hancock County,2017
2017-11-22,SPRING RIVER L,T10 SD,BROOK TROUT,300,13,Hancock County,2017
2017-11-09,SPRINGY P (LOWER),OTIS,BROOK TROUT,300,14,Hancock County,2017
2017-12-06,SPRINGY P (LOWER),OTIS,BROOK TROUT,17,17,Hancock County,2017
2017-10-12,TILDEN P,T10 SD,BROOK TROUT,1375,7,Hancock County,2017
2017-05-23,TITCOMB P,T32 MD,BROOK TROUT,350,10,Hancock County,2017
2017-05-05,TODDY P,SURRY,SPLAKE,1000,11,Hancock County,2017
2017-05-11,TODDY P,ORLAND,L.L. SALMON,550,7,Hancock County,2017
2017-10-23,TODDY P,SURRY,BROWN TROUT,1000,12,Hancock County,2017
2017-10-06,TROUT P,T40 MD,BROOK TROUT,300,4,Hancock County,2017
2017-10-12,TROUT P,AMHERST,BROOK TROUT,275,7,Hancock County,2017
2017-05-09,TUNK L,T10 SD,L.L. SALMON,650,7,Hancock County,2017
2017-05-22,TUNK L,T10 SD,BROOK TROUT,601,10,Hancock County,2017
2017-11-08,TUNK P (LITTLE),SULLIVAN,BROOK TROUT,2500,8,Hancock County,2017
2017-11-13,TUNK P (LITTLE),SULLIVAN,BROOK TROUT,500,8,Hancock County,2017
2017-11-13,TUNK P (LITTLE),SULLIVAN,BROOK TROUT,50,13,Hancock County,2017
2017-10-23,WALKER P,BROOKSVILLE,BROWN TROUT,700,12,Hancock County,2017
2017-11-22,WALKER P,BROOKSVILLE,BROOK TROUT,300,13,Hancock County,2017
2017-05-08,WEST L,T3 ND,BROOK TROUT,1000,10,Hancock County,2017
2017-05-08,WEST L,T3 ND,L.L. SALMON,800,8,Hancock County,2017
2017-09-15,WEST L,T3 ND,BROOK TROUT,636,4,Hancock County,2017
